658	1468	2003-10-07 00:00:00.000	3	432	39.2805	117.8415	3.00	.00	3.00	2003-09-30 00:00:00.000
658	1469	2003-10-07 00:00:00.000	3	433	43.5540	130.6620	3.00	.00	3.00	2003-09-30 00:00:00.000
658	1470	2003-10-07 00:00:00.000	3	434	39.2805	117.8415	3.00	.00	3.00	2003-09-30 00:00:00.000
658	1471	2003-10-07 00:00:00.000	3	435	37.1805	111.5415	3.00	.00	3.00	2003-09-30 00:00:00.000
659	1472	2003-10-07 00:00:00.000	3	341	47.5755	142.7265	3.00	.00	3.00	2003-09-30 00:00:00.000
659	1473	2003-10-07 00:00:00.000	3	342	45.4755	136.4265	3.00	.00	3.00	2003-09-30 00:00:00.000
659	1474	2003-10-07 00:00:00.000	3	343	49.7490	149.2470	3.00	.00	3.00	2003-09-30 00:00:00.000
659	1475	2003-10-07 00:00:00.000	3	344	45.4755	136.4265	3.00	.00	3.00	2003-09-30 00:00:00.000
659	1476	2003-10-07 00:00:00.000	3	345	43.3755	130.1265	3.00	.00	3.00	2003-09-30 00:00:00.000
660	1477	2003-10-07 00:00:00.000	550	931	34.3455	18890.0250	550.00	.00	550.00	2003-09-30 00:00:00.000
660	1478	2003-10-07 00:00:00.000	550	932	39.2385	21581.1750	550.00	55.00	495.00	2003-09-30 00:00:00.000
661	1479	2003-10-07 00:00:00.000	3	343	49.6440	148.9320	3.00	.00	3.00	2003-09-30 00:00:00.000
661	1480	2003-10-07 00:00:00.000	3	344	45.3705	136.1115	3.00	.00	3.00	2003-09-30 00:00:00.000
661	1481	2003-10-07 00:00:00.000	3	345	43.2705	129.8115	3.00	.00	3.00	2003-09-30 00:00:00.000
661	1482	2003-10-07 00:00:00.000	3	346	47.5440	142.6320	3.00	.00	3.00	2003-09-30 00:00:00.000
662	1483	2003-10-07 00:00:00.000	550	928	32.7705	18023.7750	550.00	82.00	468.00	2003-09-30 00:00:00.000
662	1484	2003-10-07 00:00:00.000	550	929	37.0860	20397.3000	550.00	.00	550.00	2003-09-30 00:00:00.000
663	1485	2003-10-07 00:00:00.000	550	332	10.8150	5948.2500	550.00	.00	550.00	2003-09-30 00:00:00.000
664	1486	2003-10-07 00:00:00.000	550	948	82.8345	45558.9750	550.00	550.00	.00	2003-09-30 00:00:00.000
664	1487	2003-10-07 00:00:00.000	550	907	82.8345	45558.9750	550.00	550.00	.00	2003-09-30 00:00:00.000
665	1488	2003-10-07 00:00:00.000	1250	325	.2100	262.5000	1250.00	.00	1250.00	2003-09-30 00:00:00.000
665	1489	2003-10-07 00:00:00.000	1250	326	.2100	262.5000	1188.00	.00	1188.00	2003-09-30 00:00:00.000
666	1490	2003-10-07 00:00:00.000	3	320	49.6440	148.9320	3.00	.00	3.00	2003-09-30 00:00:00.000
666	1491	2003-10-07 00:00:00.000	3	321	44.3205	132.9615	3.00	.00	3.00	2003-09-30 00:00:00.000
666	1492	2003-10-07 00:00:00.000	60	322	28.6965	1721.7900	60.00	.00	60.00	2003-09-30 00:00:00.000
667	1493	2003-10-07 00:00:00.000	550	930	42.5145	23382.9750	550.00	.00	550.00	2003-09-30 00:00:00.000
667	1494	2003-10-07 00:00:00.000	550	921	5.5860	3072.3000	550.00	.00	550.00	2003-09-30 00:00:00.000
668	1495	2003-10-07 00:00:00.000	60	952	15.7395	944.3700	60.00	.00	60.00	2003-09-30 00:00:00.000
669	1496	2003-10-07 00:00:00.000	550	922	6.5310	3592.0500	550.00	.00	550.00	2003-09-30 00:00:00.000
669	1497	2003-10-07 00:00:00.000	550	923	6.1845	3401.4750	550.00	.00	550.00	2003-09-30 00:00:00.000
670	1498	2003-10-07 00:00:00.000	550	317	29.5785	16268.1750	550.00	.00	550.00	2003-09-30 00:00:00.000
670	1499	2003-10-07 00:00:00.000	550	318	36.0990	19854.4500	550.00	55.00	495.00	2003-09-30 00:00:00.000
670	1500	2003-10-07 00:00:00.000	550	319	48.5835	26720.9250	550.00	.00	550.00	2003-09-30 00:00:00.000
671	1501	2003-10-07 00:00:00.000	550	928	32.2455	17735.0250	550.00	.00	550.00	2003-09-30 00:00:00.000
671	1502	2003-10-07 00:00:00.000	550	929	36.5610	20108.5500	550.00	.00	550.00	2003-09-30 00:00:00.000
672	1503	2003-10-07 00:00:00.000	550	319	46.4205	25531.2750	550.00	82.00	468.00	2003-09-30 00:00:00.000
673	1504	2003-10-10 00:00:00.000	3	370	43.3965	130.1895	3.00	.00	3.00	2003-10-03 00:00:00.000
673	1505	2003-10-10 00:00:00.000	3	371	39.1230	117.3690	3.00	.00	3.00	2003-10-03 00:00:00.000
673	1506	2003-10-10 00:00:00.000	3	372	37.0230	111.0690	3.00	.00	3.00	2003-10-03 00:00:00.000
674	1507	2003-10-10 00:00:00.000	3	2	41.9160	125.7480	3.00	3.00	.00	2003-10-03 00:00:00.000
675	1508	2003-10-10 00:00:00.000	3	1	50.2635	150.7905	3.00	.00	3.00	2003-10-03 00:00:00.000
676	1509	2003-10-10 00:00:00.000	3	364	47.7540	143.2620	3.00	.00	3.00	2003-10-03 00:00:00.000
676	1510	2003-10-10 00:00:00.000	3	365	43.4805	130.4415	3.00	.00	3.00	2003-10-03 00:00:00.000
676	1511	2003-10-10 00:00:00.000	3	366	41.3805	124.1415	3.00	.00	3.00	2003-10-03 00:00:00.000
676	1512	2003-10-10 00:00:00.000	3	367	45.6540	136.9620	3.00	.00	3.00	2003-10-03 00:00:00.000
677	1513	2003-10-10 00:00:00.000	550	530	16.0860	8847.3000	550.00	.00	550.00	2003-10-03 00:00:00.000
678	1514	2003-10-10 00:00:00.000	3	4	57.0255	171.0765	3.00	.00	3.00	2003-10-03 00:00:00.000
679	1515	2003-10-10 00:00:00.000	550	512	37.0860	20397.3000	550.00	.00	550.00	2003-10-03 00:00:00.000
680	1516	2003-10-10 00:00:00.000	550	513	26.5965	14628.0750	550.00	.00	550.00	2003-10-03 00:00:00.000
681	1517	2003-10-10 00:00:00.000	550	319	46.0635	25334.9250	550.00	.00	550.00	2003-10-03 00:00:00.000
682	1518	2003-10-10 00:00:00.000	3	403	47.4705	142.4115	3.00	.00	3.00	2003-10-03 00:00:00.000
682	1519	2003-10-10 00:00:00.000	3	404	45.3705	136.1115	3.00	.00	3.00	2003-10-03 00:00:00.000
683	1520	2003-10-10 00:00:00.000	3	433	43.3965	130.1895	3.00	.00	3.00	2003-10-03 00:00:00.000
683	1521	2003-10-10 00:00:00.000	3	434	39.1230	117.3690	3.00	.00	3.00	2003-10-03 00:00:00.000
683	1522	2003-10-10 00:00:00.000	3	435	37.0230	111.0690	3.00	.00	3.00	2003-10-03 00:00:00.000
684	1523	2003-10-10 00:00:00.000	3	320	47.4705	142.4115	3.00	3.00	.00	2003-10-03 00:00:00.000
684	1524	2003-10-10 00:00:00.000	3	321	42.7980	128.3940	3.00	3.00	.00	2003-10-03 00:00:00.000
685	1525	2003-10-10 00:00:00.000	3	443	39.1230	117.3690	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1526	2003-10-10 00:00:00.000	3	444	37.0230	111.0690	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1527	2003-10-10 00:00:00.000	3	445	41.2965	123.8895	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1528	2003-10-10 00:00:00.000	3	446	37.0230	111.0690	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1529	2003-10-10 00:00:00.000	3	447	47.6805	143.0415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1530	2003-10-10 00:00:00.000	3	448	45.5805	136.7415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1531	2003-10-10 00:00:00.000	3	449	49.8540	149.5620	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1532	2003-10-10 00:00:00.000	3	450	45.5805	136.7415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1533	2003-10-10 00:00:00.000	3	451	43.4805	130.4415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1534	2003-10-10 00:00:00.000	3	452	47.7540	143.2620	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1535	2003-10-10 00:00:00.000	3	453	43.4805	130.4415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1536	2003-10-10 00:00:00.000	3	454	41.3805	124.1415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1537	2003-10-10 00:00:00.000	3	455	45.6540	136.9620	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1538	2003-10-10 00:00:00.000	3	456	41.3805	124.1415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1539	2003-10-10 00:00:00.000	3	457	39.2805	117.8415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1540	2003-10-10 00:00:00.000	3	458	43.5540	130.6620	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1541	2003-10-10 00:00:00.000	3	459	39.2805	117.8415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1542	2003-10-10 00:00:00.000	3	460	37.1805	111.5415	3.00	.00	3.00	2003-10-03 00:00:00.000
685	1543	2003-10-10 00:00:00.000	3	461	41.4540	124.3620	3.00	.00	3.00	2003-10-03 00:00:00.000
686	1544	2003-10-10 00:00:00.000	550	941	62.9895	34644.2250	468.00	.00	468.00	2003-10-03 00:00:00.000
687	1545	2003-10-10 00:00:00.000	3	320	45.3705	136.1115	3.00	.00	3.00	2003-10-03 00:00:00.000
687	1546	2003-10-10 00:00:00.000	3	321	40.4880	121.4640	3.00	.00	3.00	2003-10-03 00:00:00.000
687	1547	2003-10-10 00:00:00.000	60	322	26.3655	1581.9300	60.00	.00	60.00	2003-10-03 00:00:00.000
688	1548	2003-10-10 00:00:00.000	3	504	48.7620	146.2860	3.00	.00	3.00	2003-10-03 00:00:00.000
689	1549	2003-10-11 00:00:00.000	3	497	34.1880	102.5640	3.00	.00	3.00	2003-10-04 00:00:00.000
690	1550	2003-10-11 00:00:00.000	3	323	50.2635	150.7905	3.00	.00	3.00	2003-10-04 00:00:00.000
691	1551	2003-10-11 00:00:00.000	550	523	10.7310	5902.0500	550.00	.00	550.00	2003-10-04 00:00:00.000
691	1552	2003-10-11 00:00:00.000	550	524	14.1225	7767.3750	550.00	.00	550.00	2003-10-04 00:00:00.000
692	1553	2003-10-11 00:00:00.000	60	492	50.2635	3015.8100	60.00	9.00	51.00	2003-10-04 00:00:00.000
692	1554	2003-10-11 00:00:00.000	60	493	57.1515	3429.0900	60.00	.00	60.00	2003-10-04 00:00:00.000
693	1555	2003-10-11 00:00:00.000	550	908	21.0945	11601.9750	550.00	.00	550.00	2003-10-04 00:00:00.000
693	1556	2003-10-11 00:00:00.000	550	909	30.4395	16741.7250	550.00	.00	550.00	2003-10-04 00:00:00.000
693	1557	2003-10-11 00:00:00.000	550	910	40.9395	22516.7250	550.00	.00	550.00	2003-10-04 00:00:00.000
694	1558	2003-10-11 00:00:00.000	60	506	9.1980	551.8800	60.00	60.00	.00	2003-10-04 00:00:00.000
695	1559	2003-10-11 00:00:00.000	550	351	5.7750	3176.2500	550.00	.00	550.00	2003-10-04 00:00:00.000
695	1560	2003-10-11 00:00:00.000	550	352	1.1550	635.2500	523.00	.00	523.00	2003-10-04 00:00:00.000
695	1561	2003-10-11 00:00:00.000	550	679	5.7750	3176.2500	550.00	.00	550.00	2003-10-04 00:00:00.000
696	1562	2003-10-11 00:00:00.000	550	507	23.3940	12866.7000	468.00	.00	468.00	2003-10-04 00:00:00.000
696	1563	2003-10-11 00:00:00.000	550	508	27.6465	15205.5750	550.00	.00	550.00	2003-10-04 00:00:00.000
697	1564	2003-10-11 00:00:00.000	550	535	3.4860	1917.3000	550.00	.00	550.00	2003-10-04 00:00:00.000
698	1565	2003-10-11 00:00:00.000	550	351	6.1950	3407.2500	550.00	.00	550.00	2003-10-04 00:00:00.000
698	1566	2003-10-11 00:00:00.000	550	352	1.4700	808.5000	550.00	.00	550.00	2003-10-04 00:00:00.000
698	1567	2003-10-11 00:00:00.000	550	679	6.1950	3407.2500	550.00	.00	550.00	2003-10-04 00:00:00.000
699	1568	2003-10-11 00:00:00.000	550	507	22.1655	12191.0250	550.00	.00	550.00	2003-10-04 00:00:00.000
699	1569	2003-10-11 00:00:00.000	550	508	29.2845	16106.4750	550.00	.00	550.00	2003-10-04 00:00:00.000
700	1570	2003-10-11 00:00:00.000	3	491	19.9815	59.9445	3.00	.00	3.00	2003-10-04 00:00:00.000
701	1571	2003-10-11 00:00:00.000	3	349	39.1440	117.4320	3.00	.00	3.00	2003-10-04 00:00:00.000
702	1572	2003-10-11 00:00:00.000	550	935	31.4895	17319.2250	550.00	82.00	468.00	2003-10-04 00:00:00.000
702	1573	2003-10-11 00:00:00.000	550	936	48.2895	26559.2250	550.00	.00	550.00	2003-10-04 00:00:00.000
703	1574	2003-10-11 00:00:00.000	3	385	41.1705	123.5115	3.00	.00	3.00	2003-10-04 00:00:00.000
703	1575	2003-10-11 00:00:00.000	3	386	45.4440	136.3320	3.00	.00	3.00	2003-10-04 00:00:00.000
703	1576	2003-10-11 00:00:00.000	3	387	41.1705	123.5115	3.00	.00	3.00	2003-10-04 00:00:00.000
704	1577	2003-10-11 00:00:00.000	550	488	8.8620	4874.1000	550.00	550.00	.00	2003-10-04 00:00:00.000
704	1578	2003-10-11 00:00:00.000	550	489	10.4685	5757.6750	550.00	550.00	.00	2003-10-04 00:00:00.000
705	1579	2003-10-12 00:00:00.000	3	402	47.4705	142.4115	3.00	.00	3.00	2003-10-05 00:00:00.000
706	1580	2003-10-12 00:00:00.000	550	510	23.0790	12693.4500	468.00	.00	468.00	2003-10-05 00:00:00.000
706	1581	2003-10-12 00:00:00.000	550	511	29.2740	16100.7000	550.00	.00	550.00	2003-10-05 00:00:00.000
706	1582	2003-10-12 00:00:00.000	550	512	34.9755	19236.5250	550.00	.00	550.00	2003-10-05 00:00:00.000
707	1583	2003-10-12 00:00:00.000	550	916	40.9395	22516.7250	550.00	.00	550.00	2003-10-05 00:00:00.000
708	1584	2003-10-12 00:00:00.000	550	525	2.3205	1276.2750	550.00	.00	550.00	2003-10-05 00:00:00.000
709	1585	2003-10-12 00:00:00.000	550	526	3.6435	2003.9250	550.00	.00	550.00	2003-10-05 00:00:00.000
710	1586	2003-10-12 00:00:00.000	550	908	21.0945	11601.9750	550.00	.00	550.00	2003-10-05 00:00:00.000
710	1587	2003-10-12 00:00:00.000	550	909	30.4395	16741.7250	550.00	55.00	495.00	2003-10-05 00:00:00.000
710	1588	2003-10-12 00:00:00.000	550	913	40.9395	22516.7250	550.00	.00	550.00	2003-10-05 00:00:00.000
711	1589	2003-10-12 00:00:00.000	60	356	3.6015	216.0900	60.00	.00	60.00	2003-10-05 00:00:00.000
711	1590	2003-10-12 00:00:00.000	60	357	3.9795	238.7700	60.00	.00	60.00	2003-10-05 00:00:00.000
712	1591	2003-10-12 00:00:00.000	550	935	31.4895	17319.2250	550.00	82.00	468.00	2003-10-05 00:00:00.000
712	1592	2003-10-12 00:00:00.000	550	936	48.2895	26559.2250	550.00	.00	550.00	2003-10-05 00:00:00.000
713	1593	2003-10-12 00:00:00.000	550	524	12.9675	7132.1250	550.00	.00	550.00	2003-10-05 00:00:00.000
714	1594	2003-10-12 00:00:00.000	550	911	21.0945	11601.9750	550.00	550.00	.00	2003-10-05 00:00:00.000
714	1595	2003-10-12 00:00:00.000	550	912	30.4395	16741.7250	550.00	550.00	.00	2003-10-05 00:00:00.000
715	1596	2003-10-12 00:00:00.000	550	910	40.9395	22516.7250	550.00	.00	550.00	2003-10-05 00:00:00.000
716	1597	2003-10-12 00:00:00.000	550	937	62.9895	34644.2250	468.00	.00	468.00	2003-10-05 00:00:00.000
717	1598	2003-10-12 00:00:00.000	3	474	43.3965	130.1895	3.00	.00	3.00	2003-10-05 00:00:00.000
717	1599	2003-10-12 00:00:00.000	3	475	39.1230	117.3690	3.00	.00	3.00	2003-10-05 00:00:00.000
718	1600	2003-10-12 00:00:00.000	3	462	47.6805	143.0415	3.00	.00	3.00	2003-10-05 00:00:00.000
719	1601	2003-10-12 00:00:00.000	550	510	23.4045	12872.4750	550.00	.00	550.00	2003-10-05 00:00:00.000
719	1602	2003-10-12 00:00:00.000	550	511	27.8670	15326.8500	550.00	.00	550.00	2003-10-05 00:00:00.000
720	1603	2003-10-12 00:00:00.000	550	527	6.7515	3713.3250	550.00	.00	550.00	2003-10-05 00:00:00.000
721	1604	2003-10-13 00:00:00.000	550	509	36.2775	19952.6250	550.00	.00	550.00	2003-10-06 00:00:00.000
722	1605	2003-10-13 00:00:00.000	60	492	50.7465	3044.7900	60.00	9.00	51.00	2003-10-06 00:00:00.000
722	1606	2003-10-13 00:00:00.000	60	493	58.2645	3495.8700	60.00	.00	60.00	2003-10-06 00:00:00.000
723	1607	2003-10-13 00:00:00.000	550	523	10.3845	5711.4750	550.00	.00	550.00	2003-10-06 00:00:00.000
724	1608	2003-10-13 00:00:00.000	3	422	47.6805	143.0415	3.00	3.00	.00	2003-10-06 00:00:00.000
724	1609	2003-10-13 00:00:00.000	3	423	45.5805	136.7415	3.00	3.00	.00	2003-10-06 00:00:00.000
725	1610	2003-10-13 00:00:00.000	3	490	12.7155	38.1465	3.00	.00	3.00	2003-10-06 00:00:00.000
725	1611	2003-10-13 00:00:00.000	3	491	19.9395	59.8185	3.00	.00	3.00	2003-10-06 00:00:00.000
726	1612	2003-10-13 00:00:00.000	3	528	38.1570	114.4710	3.00	.00	3.00	2003-10-06 00:00:00.000
727	1613	2003-10-13 00:00:00.000	3	505	44.2155	132.6465	3.00	.00	3.00	2003-10-06 00:00:00.000
728	1614	2003-10-13 00:00:00.000	550	938	31.4895	17319.2250	550.00	.00	550.00	2003-10-06 00:00:00.000
728	1615	2003-10-13 00:00:00.000	550	939	48.2895	26559.2250	550.00	.00	550.00	2003-10-06 00:00:00.000
729	1616	2003-10-13 00:00:00.000	60	358	6.9825	418.9500	60.00	.00	60.00	2003-10-06 00:00:00.000
730	1617	2003-10-13 00:00:00.000	3	448	39.2805	117.8415	3.00	.00	3.00	2003-10-06 00:00:00.000
730	1618	2003-10-13 00:00:00.000	3	449	43.5540	130.6620	3.00	.00	3.00	2003-10-06 00:00:00.000
730	1619	2003-10-13 00:00:00.000	3	450	39.2805	117.8415	3.00	.00	3.00	2003-10-06 00:00:00.000
731	1620	2003-10-13 00:00:00.000	60	356	3.3810	202.8600	60.00	.00	60.00	2003-10-06 00:00:00.000
731	1621	2003-10-13 00:00:00.000	60	357	4.3155	258.9300	60.00	.00	60.00	2003-10-06 00:00:00.000
732	1622	2003-10-13 00:00:00.000	3	387	43.2705	129.8115	3.00	.00	3.00	2003-10-06 00:00:00.000
732	1623	2003-10-13 00:00:00.000	3	388	47.5440	142.6320	3.00	.00	3.00	2003-10-06 00:00:00.000
733	1624	2003-10-13 00:00:00.000	3	490	12.3585	37.0755	3.00	.00	3.00	2003-10-06 00:00:00.000
734	1625	2003-10-13 00:00:00.000	550	513	39.1965	21558.0750	550.00	550.00	.00	2003-10-06 00:00:00.000
735	1626	2003-10-13 00:00:00.000	3	416	45.4755	136.4265	3.00	.00	3.00	2003-10-06 00:00:00.000
735	1627	2003-10-13 00:00:00.000	3	417	43.3755	130.1265	3.00	.00	3.00	2003-10-06 00:00:00.000
735	1628	2003-10-13 00:00:00.000	3	418	47.6490	142.9470	3.00	.00	3.00	2003-10-06 00:00:00.000
735	1629	2003-10-13 00:00:00.000	3	419	43.3755	130.1265	3.00	.00	3.00	2003-10-06 00:00:00.000
735	1630	2003-10-13 00:00:00.000	3	420	41.2755	123.8265	3.00	.00	3.00	2003-10-06 00:00:00.000
735	1631	2003-10-13 00:00:00.000	3	421	45.5490	136.6470	3.00	.00	3.00	2003-10-06 00:00:00.000
736	1632	2003-10-13 00:00:00.000	550	931	34.8705	19178.7750	468.00	.00	468.00	2003-10-06 00:00:00.000
736	1633	2003-10-13 00:00:00.000	550	932	39.7635	21869.9250	550.00	.00	550.00	2003-10-06 00:00:00.000
736	1634	2003-10-13 00:00:00.000	550	933	43.9845	24191.4750	550.00	.00	550.00	2003-10-06 00:00:00.000
736	1635	2003-10-13 00:00:00.000	550	934	38.1465	20980.5750	550.00	.00	550.00	2003-10-06 00:00:00.000
737	1636	2003-10-14 00:00:00.000	3	436	41.4540	124.3620	3.00	.00	3.00	2003-10-07 00:00:00.000
737	1637	2003-10-14 00:00:00.000	3	437	37.1805	111.5415	3.00	.00	3.00	2003-10-07 00:00:00.000
738	1638	2003-10-14 00:00:00.000	3	346	47.6490	142.9470	3.00	.00	3.00	2003-10-07 00:00:00.000
738	1639	2003-10-14 00:00:00.000	3	347	43.3755	130.1265	3.00	.00	3.00	2003-10-07 00:00:00.000
738	1640	2003-10-14 00:00:00.000	3	348	41.2755	123.8265	3.00	.00	3.00	2003-10-07 00:00:00.000
738	1641	2003-10-14 00:00:00.000	3	349	45.5490	136.6470	3.00	.00	3.00	2003-10-07 00:00:00.000
739	1642	2003-10-14 00:00:00.000	550	931	34.3455	18890.0250	550.00	.00	550.00	2003-10-07 00:00:00.000
739	1643	2003-10-14 00:00:00.000	550	932	39.2385	21581.1750	550.00	.00	550.00	2003-10-07 00:00:00.000
740	1644	2003-10-14 00:00:00.000	3	347	43.2705	129.8115	3.00	.00	3.00	2003-10-07 00:00:00.000
740	1645	2003-10-14 00:00:00.000	3	348	41.1705	123.5115	3.00	.00	3.00	2003-10-07 00:00:00.000
740	1646	2003-10-14 00:00:00.000	3	349	45.4440	136.3320	3.00	.00	3.00	2003-10-07 00:00:00.000
741	1647	2003-10-14 00:00:00.000	550	930	43.0395	23671.7250	550.00	.00	550.00	2003-10-07 00:00:00.000
742	1648	2003-10-14 00:00:00.000	550	332	10.8150	5948.2500	550.00	82.00	468.00	2003-10-07 00:00:00.000
743	1649	2003-10-14 00:00:00.000	550	948	82.8345	45558.9750	550.00	.00	550.00	2003-10-07 00:00:00.000
743	1650	2003-10-14 00:00:00.000	550	907	82.8345	45558.9750	550.00	.00	550.00	2003-10-07 00:00:00.000
744	1651	2003-10-14 00:00:00.000	1250	325	.2100	262.5000	1250.00	1250.00	.00	2003-10-07 00:00:00.000
744	1652	2003-10-14 00:00:00.000	1250	326	.2100	262.5000	1250.00	1250.00	.00	2003-10-07 00:00:00.000
745	1653	2003-10-14 00:00:00.000	3	320	49.6440	148.9320	3.00	.00	3.00	2003-10-07 00:00:00.000
745	1654	2003-10-14 00:00:00.000	3	321	44.3205	132.9615	3.00	.00	3.00	2003-10-07 00:00:00.000
745	1655	2003-10-14 00:00:00.000	60	322	28.6965	1721.7900	60.00	.00	60.00	2003-10-07 00:00:00.000
746	1656	2003-10-14 00:00:00.000	550	930	42.5145	23382.9750	468.00	.00	468.00	2003-10-07 00:00:00.000
746	1657	2003-10-14 00:00:00.000	550	921	5.5860	3072.3000	550.00	.00	550.00	2003-10-07 00:00:00.000
747	1658	2003-10-14 00:00:00.000	60	952	15.7395	944.3700	60.00	.00	60.00	2003-10-07 00:00:00.000
748	1659	2003-10-14 00:00:00.000	550	933	43.4595	23902.7250	550.00	.00	550.00	2003-10-07 00:00:00.000
748	1660	2003-10-14 00:00:00.000	550	934	37.6215	20691.8250	550.00	.00	550.00	2003-10-07 00:00:00.000
748	1661	2003-10-14 00:00:00.000	550	922	6.5310	3592.0500	550.00	.00	550.00	2003-10-07 00:00:00.000
748	1662	2003-10-14 00:00:00.000	550	923	6.1845	3401.4750	550.00	.00	550.00	2003-10-07 00:00:00.000
749	1663	2003-10-14 00:00:00.000	550	317	29.5785	16268.1750	550.00	.00	550.00	2003-10-07 00:00:00.000
749	1664	2003-10-14 00:00:00.000	550	318	36.0990	19854.4500	550.00	.00	550.00	2003-10-07 00:00:00.000
749	1665	2003-10-14 00:00:00.000	550	319	48.5835	26720.9250	550.00	.00	550.00	2003-10-07 00:00:00.000
750	1666	2003-10-14 00:00:00.000	550	928	32.2455	17735.0250	550.00	.00	550.00	2003-10-07 00:00:00.000
750	1667	2003-10-14 00:00:00.000	550	929	36.5610	20108.5500	550.00	55.00	495.00	2003-10-07 00:00:00.000
751	1668	2003-10-14 00:00:00.000	550	319	46.4205	25531.2750	550.00	.00	550.00	2003-10-07 00:00:00.000
752	1669	2003-10-14 00:00:00.000	3	373	41.2965	123.8895	3.00	.00	3.00	2003-10-07 00:00:00.000
752	1670	2003-10-14 00:00:00.000	3	374	37.0230	111.0690	3.00	.00	3.00	2003-10-07 00:00:00.000
753	1671	2003-10-15 00:00:00.000	550	525	2.3205	1276.2750	550.00	.00	550.00	2003-10-08 00:00:00.000
754	1672	2003-10-15 00:00:00.000	550	526	3.6435	2003.9250	550.00	.00	550.00	2003-10-08 00:00:00.000
755	1673	2003-10-15 00:00:00.000	550	908	21.0945	11601.9750	550.00	.00	550.00	2003-10-08 00:00:00.000
755	1674	2003-10-15 00:00:00.000	550	909	30.4395	16741.7250	523.00	.00	523.00	2003-10-08 00:00:00.000
755	1675	2003-10-15 00:00:00.000	550	913	40.9395	22516.7250	550.00	.00	550.00	2003-10-08 00:00:00.000
756	1676	2003-10-15 00:00:00.000	60	356	3.6015	216.0900	51.00	.00	51.00	2003-10-08 00:00:00.000
756	1677	2003-10-15 00:00:00.000	60	357	3.9795	238.7700	60.00	.00	60.00	2003-10-08 00:00:00.000
757	1678	2003-10-17 00:00:00.000	3	2	41.9160	125.7480	3.00	.00	3.00	2003-10-10 00:00:00.000
758	1679	2003-10-17 00:00:00.000	3	1	50.2635	150.7905	3.00	.00	3.00	2003-10-10 00:00:00.000
759	1680	2003-10-17 00:00:00.000	3	368	41.3805	124.1415	3.00	.00	3.00	2003-10-10 00:00:00.000
759	1681	2003-10-17 00:00:00.000	3	369	39.2805	117.8415	3.00	.00	3.00	2003-10-10 00:00:00.000
759	1682	2003-10-17 00:00:00.000	3	370	43.5540	130.6620	3.00	.00	3.00	2003-10-10 00:00:00.000
759	1683	2003-10-17 00:00:00.000	3	371	39.2805	117.8415	3.00	.00	3.00	2003-10-10 00:00:00.000
759	1684	2003-10-17 00:00:00.000	3	372	37.1805	111.5415	3.00	.00	3.00	2003-10-10 00:00:00.000
760	1685	2003-10-17 00:00:00.000	550	530	16.0860	8847.3000	550.00	.00	550.00	2003-10-10 00:00:00.000
761	1686	2003-10-17 00:00:00.000	3	4	57.0255	171.0765	3.00	.00	3.00	2003-10-10 00:00:00.000
762	1687	2003-10-17 00:00:00.000	550	512	37.0860	20397.3000	550.00	82.00	468.00	2003-10-10 00:00:00.000
763	1688	2003-10-17 00:00:00.000	550	513	26.5965	14628.0750	550.00	.00	550.00	2003-10-10 00:00:00.000
764	1689	2003-10-17 00:00:00.000	550	317	27.0585	14882.1750	550.00	.00	550.00	2003-10-10 00:00:00.000
764	1690	2003-10-17 00:00:00.000	550	318	33.5790	18468.4500	550.00	.00	550.00	2003-10-10 00:00:00.000
765	1691	2003-10-17 00:00:00.000	3	405	49.6440	148.9320	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1692	2003-10-17 00:00:00.000	3	406	45.3705	136.1115	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1693	2003-10-17 00:00:00.000	3	407	43.2705	129.8115	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1694	2003-10-17 00:00:00.000	3	408	47.5440	142.6320	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1695	2003-10-17 00:00:00.000	3	409	43.2705	129.8115	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1696	2003-10-17 00:00:00.000	3	410	41.1705	123.5115	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1697	2003-10-17 00:00:00.000	3	411	45.4440	136.3320	3.00	.00	3.00	2003-10-10 00:00:00.000
765	1698	2003-10-17 00:00:00.000	3	412	41.1705	123.5115	3.00	.00	3.00	2003-10-10 00:00:00.000
